'Elapsed time','ECG I','ECG I filtered'
'0:05.034',-0.725,-0.005
'0:05.036',-0.660,-0.005
'0:05.038',-0.635,-0.005
'0:05.040',-0.695,-0.010
'0:05.042',-0.595,-0.010
'0:05.044',-0.515,-0.010
'0:05.046',-0.565,-0.015
'0:05.048',-0.600,-0.015
'0:05.050',-0.590,-0.015
'0:05.052',-0.660,-0.010
'0:05.054',-0.670,-0.010
'0:05.056',-0.725,-0.005
'0:05.058',-0.690,-0.005
'0:05.060',-0.585,0.000
'0:05.062',-0.600,0.000
'0:05.064',-0.485,0.000
'0:05.066',-0.525,-0.005
'0:05.068',-0.595,-0.005
'0:05.070',-0.605,-0.010
'0:05.072',-0.700,-0.015
'0:05.074',-0.710,-0.020
'0:05.076',-0.695,-0.025
'0:05.078',-0.635,-0.030
'0:05.080',-0.650,-0.030
'0:05.082',-0.605,-0.025
'0:05.084',-0.515,-0.020
'0:05.086',-0.525,-0.010
'0:05.088',-0.585,0.000
'0:05.090',-0.615,0.005
'0:05.092',-0.665,0.010
'0:05.094',-0.655,0.010
'0:05.096',-0.660,0.005
'0:05.098',-0.650,0.000
'0:05.100',-0.645,-0.015
'0:05.102',-0.565,-0.025
'0:05.104',-0.630,-0.030
'0:05.106',-0.540,-0.030
'0:05.108',-0.550,-0.025
'0:05.110',-0.600,-0.015
'0:05.112',-0.625,0.000
'0:05.114',-0.630,0.015
'0:05.116',-0.650,0.025
'0:05.118',-0.625,0.030
'0:05.120',-0.555,0.030
'0:05.122',-0.580,0.020
'0:05.124',-0.485,0.005
'0:05.126',-0.530,-0.010
'0:05.128',-0.595,-0.025
'0:05.130',-0.640,-0.035
'0:05.132',-0.640,-0.040
'0:05.134',-0.720,-0.035
'0:05.136',-0.710,-0.025
'0:05.138',-0.660,-0.015
'0:05.140',-0.625,-0.005
'0:05.142',-0.490,0.000
'0:05.144',-0.490,-0.005
'0:05.146',-0.585,-0.010
'0:05.148',-0.585,-0.020
'0:05.150',-0.575,-0.030
'0:05.152',-0.735,-0.035
'0:05.154',-0.710,-0.035
'0:05.156',-0.655,-0.030
'0:05.158',-0.640,-0.020
'0:05.160',-0.630,-0.005
'0:05.162',-0.535,0.005
'0:05.164',-0.445,0.015
'0:05.166',-0.505,0.015
'0:05.168',-0.580,0.010
'0:05.170',-0.595,0.000
'0:05.172',-0.695,-0.015
'0:05.174',-0.750,-0.030
'0:05.176',-0.630,-0.040
'0:05.178',-0.630,-0.045
'0:05.180',-0.660,-0.040
'0:05.182',-0.625,-0.030
'0:05.184',-0.510,-0.020
'0:05.186',-0.515,-0.010
'0:05.188',-0.570,0.000
'0:05.190',-0.595,0.000
'0:05.192',-0.555,-0.005
'0:05.194',-0.700,-0.010
'0:05.196',-0.685,-0.025
'0:05.198',-0.675,-0.035
'0:05.200',-0.625,-0.045
'0:05.202',-0.565,-0.050
'0:05.204',-0.535,-0.050
'0:05.206',-0.525,-0.045
'0:05.208',-0.570,-0.035
'0:05.210',-0.630,-0.025
'0:05.212',-0.645,-0.015
'0:05.214',-0.780,-0.005
'0:05.216',-0.620,0.000
'0:05.218',-0.625,-0.005
'0:05.220',-0.575,-0.010
'0:05.222',-0.540,-0.020
'0:05.224',-0.540,-0.030
'0:05.226',-0.610,-0.040
'0:05.228',-0.620,-0.045
'0:05.230',-0.620,-0.050
'0:05.232',-0.650,-0.050
'0:05.234',-0.665,-0.045
'0:05.236',-0.645,-0.035
'0:05.238',-0.660,-0.025
'0:05.240',-0.575,-0.020
'0:05.242',-0.515,-0.015
'0:05.244',-0.520,-0.010
'0:05.246',-0.605,-0.015
'0:05.248',-0.580,-0.020
'0:05.250',-0.620,-0.030
'0:05.252',-0.610,-0.035
'0:05.254',-0.725,-0.040
'0:05.256',-0.655,-0.045
'0:05.258',-0.620,-0.040
'0:05.260',-0.550,-0.035
'0:05.262',-0.515,-0.025
'0:05.264',-0.525,-0.015
'0:05.266',-0.565,-0.010
'0:05.268',-0.560,0.000
'0:05.270',-0.640,0.000
'0:05.272',-0.665,0.000
'0:05.274',-0.625,0.000
'0:05.276',-0.655,-0.010
'0:05.278',-0.600,-0.015
'0:05.280',-0.580,-0.025
'0:05.282',-0.495,-0.030
'0:05.284',-0.545,-0.040
'0:05.286',-0.570,-0.045
'0:05.288',-0.580,-0.050
'0:05.290',-0.680,-0.055
'0:05.292',-0.690,-0.055
'0:05.294',-0.685,-0.055
'0:05.296',-0.620,-0.055
'0:05.298',-0.575,-0.050
'0:05.300',-0.625,-0.045
'0:05.302',-0.530,-0.035
'0:05.304',-0.535,-0.030
'0:05.306',-0.505,-0.025
'0:05.308',-0.555,-0.025
'0:05.310',-0.645,-0.025
'0:05.312',-0.740,-0.025
'0:05.314',-0.695,-0.025
'0:05.316',-0.635,-0.030
'0:05.318',-0.585,-0.030
'0:05.320',-0.535,-0.030
'0:05.322',-0.475,-0.030
'0:05.324',-0.540,-0.025
'0:05.326',-0.540,-0.025
'0:05.328',-0.595,-0.020
'0:05.330',-0.620,-0.025
'0:05.332',-0.690,-0.030
'0:05.334',-0.670,-0.040
'0:05.336',-0.665,-0.050
'0:05.338',-0.665,-0.060
'0:05.340',-0.565,-0.070
'0:05.342',-0.510,-0.075
'0:05.344',-0.570,-0.075
'0:05.346',-0.575,-0.070
'0:05.348',-0.575,-0.060
'0:05.350',-0.670,-0.050
'0:05.352',-0.765,-0.040
'0:05.354',-0.645,-0.030
'0:05.356',-0.655,-0.025
'0:05.358',-0.555,-0.020
'0:05.360',-0.500,-0.020
'0:05.362',-0.525,-0.020
'0:05.364',-0.485,-0.020
'0:05.366',-0.565,-0.025
'0:05.368',-0.570,-0.025
'0:05.370',-0.620,-0.030
'0:05.372',-0.695,-0.030
'0:05.374',-0.680,-0.030
'0:05.376',-0.605,-0.030
'0:05.378',-0.585,-0.030
'0:05.380',-0.545,-0.030
'0:05.382',-0.505,-0.035
'0:05.384',-0.530,-0.035
'0:05.386',-0.555,-0.035
'0:05.388',-0.550,-0.035
'0:05.390',-0.620,-0.035
'0:05.392',-0.680,-0.030
'0:05.394',-0.670,-0.030
'0:05.396',-0.610,-0.025
'0:05.398',-0.575,-0.025
'0:05.400',-0.510,-0.025
'0:05.402',-0.490,-0.025
'0:05.404',-0.535,-0.025
'0:05.406',-0.575,-0.030
'0:05.408',-0.565,-0.030
'0:05.410',-0.665,-0.040
'0:05.412',-0.670,-0.045
'0:05.414',-0.660,-0.050
'0:05.416',-0.590,-0.060
'0:05.418',-0.655,-0.060
'0:05.420',-0.545,-0.060
'0:05.422',-0.505,-0.055
'0:05.424',-0.505,-0.045
'0:05.426',-0.535,-0.035
'0:05.428',-0.545,-0.020
'0:05.430',-0.540,-0.005
'0:05.432',-0.580,0.005
'0:05.434',-0.585,0.015
'0:05.436',-0.590,0.020
'0:05.438',-0.580,0.015
'0:05.440',-0.505,0.010
'0:05.442',-0.465,0.000
'0:05.444',-0.435,-0.005
'0:05.446',-0.510,-0.010
'0:05.448',-0.520,-0.010
'0:05.450',-0.590,-0.005
'0:05.452',-0.615,0.000
'0:05.454',-0.620,0.010
'0:05.456',-0.540,0.015
'0:05.458',-0.500,0.020
'0:05.460',-0.480,0.015
'0:05.462',-0.415,0.010
'0:05.464',-0.510,0.005
'0:05.466',-0.495,-0.005
'0:05.468',-0.575,-0.010
'0:05.470',-0.615,-0.010
'0:05.472',-0.600,-0.005
'0:05.474',-0.540,0.000
'0:05.476',-0.540,0.015
'0:05.478',-0.555,0.025
'0:05.480',-0.455,0.030
'0:05.482',-0.460,0.030
'0:05.484',-0.495,0.020
'0:05.486',-0.480,0.010
'0:05.488',-0.560,-0.010
'0:05.490',-0.625,-0.030
'0:05.492',-0.650,-0.045
'0:05.494',-0.645,-0.055
'0:05.496',-0.610,-0.060
'0:05.498',-0.625,-0.055
'0:05.500',-0.520,-0.050
'0:05.502',-0.425,-0.040
'0:05.504',-0.510,-0.030
'0:05.506',-0.540,-0.020
'0:05.508',-0.590,-0.020
'0:05.510',-0.605,-0.025
'0:05.512',-0.635,-0.030
'0:05.514',-0.625,-0.035
'0:05.516',-0.555,-0.040
'0:05.518',-0.575,-0.045
'0:05.520',-0.560,-0.045
'0:05.522',-0.480,-0.040
'0:05.524',-0.535,-0.035
'0:05.526',-0.540,-0.030
'0:05.528',-0.580,-0.030
'0:05.530',-0.570,-0.025
'0:05.532',-0.660,-0.030
'0:05.534',-0.605,-0.030
'0:05.536',-0.540,-0.035
'0:05.538',-0.545,-0.040
'0:05.540',-0.515,-0.045
'0:05.542',-0.500,-0.045
'0:05.544',-0.470,-0.050
'0:05.546',-0.560,-0.055
'0:05.548',-0.655,-0.065
'0:05.550',-0.710,-0.075
'0:05.552',-0.660,-0.090
'0:05.554',-0.730,-0.100
'0:05.556',-0.695,-0.105
'0:05.558',-0.605,-0.100
'0:05.560',-0.505,-0.080
'0:05.562',-0.480,-0.040
'0:05.564',-0.490,0.015
'0:05.566',-0.425,0.085
'0:05.568',-0.310,0.165
'0:05.570',-0.280,0.250
'0:05.572',-0.230,0.325
'0:05.574',-0.180,0.390
'0:05.576',-0.145,0.430
'0:05.578',-0.010,0.440
'0:05.580',-0.015,0.425
'0:05.582',-0.085,0.380
'0:05.584',-0.205,0.315
'0:05.586',-0.210,0.235
'0:05.588',-0.365,0.145
'0:05.590',-0.510,0.060
'0:05.592',-0.640,-0.020
'0:05.594',-0.755,-0.090
'0:05.596',-0.770,-0.145
'0:05.598',-0.725,-0.180
'0:05.600',-0.685,-0.205
'0:05.602',-0.690,-0.215
'0:05.604',-0.655,-0.215
'0:05.606',-0.680,-0.205
'0:05.608',-0.730,-0.190
'0:05.610',-0.765,-0.175
'0:05.612',-0.725,-0.150
'0:05.614',-0.645,-0.130
'0:05.616',-0.600,-0.105
'0:05.618',-0.620,-0.085
'0:05.620',-0.495,-0.070
'0:05.622',-0.515,-0.055
'0:05.624',-0.565,-0.045
'0:05.626',-0.530,-0.045
'0:05.628',-0.600,-0.045
'0:05.630',-0.620,-0.045
'0:05.632',-0.645,-0.050
'0:05.634',-0.615,-0.050
'0:05.636',-0.585,-0.050
'0:05.638',-0.555,-0.045
'0:05.640',-0.445,-0.035
'0:05.642',-0.475,-0.025
'0:05.644',-0.520,-0.015
'0:05.646',-0.500,-0.010
'0:05.648',-0.560,-0.005
'0:05.650',-0.590,0.000
'0:05.652',-0.560,-0.005
'0:05.654',-0.565,-0.010
'0:05.656',-0.555,-0.015
'0:05.658',-0.495,-0.025
'0:05.660',-0.465,-0.030
'0:05.662',-0.465,-0.035
'0:05.664',-0.515,-0.035
'0:05.666',-0.535,-0.035
'0:05.668',-0.545,-0.035
'0:05.670',-0.620,-0.030
'0:05.672',-0.590,-0.030
'0:05.674',-0.590,-0.025
'0:05.676',-0.575,-0.020
'0:05.678',-0.490,-0.020
'0:05.680',-0.410,-0.015
'0:05.682',-0.450,-0.015
'0:05.684',-0.450,-0.015
'0:05.686',-0.525,-0.010
'0:05.688',-0.545,-0.010
'0:05.690',-0.565,-0.010
'0:05.692',-0.575,-0.010
'0:05.694',-0.595,-0.005
'0:05.696',-0.500,-0.005
'0:05.698',-0.445,0.000
'0:05.700',-0.430,0.005
'0:05.702',-0.450,0.010
'0:05.704',-0.500,0.010
'0:05.706',-0.480,0.010
'0:05.708',-0.520,0.010
'0:05.710',-0.575,0.005
'0:05.712',-0.555,-0.005
'0:05.714',-0.510,-0.010
'0:05.716',-0.530,-0.015
'0:05.718',-0.485,-0.015
'0:05.720',-0.415,-0.010
'0:05.722',-0.435,0.000
'0:05.724',-0.450,0.010
'0:05.726',-0.435,0.020
'0:05.728',-0.515,0.030
'0:05.730',-0.600,0.040
'0:05.732',-0.500,0.040
'0:05.734',-0.460,0.040
'0:05.736',-0.465,0.035
'0:05.738',-0.460,0.025
'0:05.740',-0.375,0.020
'0:05.742',-0.435,0.015
'0:05.744',-0.425,0.020
'0:05.746',-0.440,0.025
'0:05.748',-0.510,0.030
'0:05.750',-0.525,0.040
'0:05.752',-0.550,0.050
'0:05.754',-0.450,0.060
'0:05.756',-0.430,0.065
'0:05.758',-0.415,0.065
'0:05.760',-0.345,0.065
'0:05.762',-0.330,0.060
'0:05.764',-0.405,0.060
'0:05.766',-0.425,0.060
'0:05.768',-0.430,0.065
'0:05.770',-0.510,0.070
'0:05.772',-0.460,0.080
'0:05.774',-0.425,0.090
'0:05.776',-0.360,0.095
'0:05.778',-0.355,0.100
'0:05.780',-0.325,0.100
'0:05.782',-0.350,0.095
'0:05.784',-0.335,0.095
'0:05.786',-0.405,0.090
'0:05.788',-0.480,0.090
'0:05.790',-0.500,0.090
'0:05.792',-0.445,0.095
'0:05.794',-0.385,0.105
'0:05.796',-0.335,0.115
'0:05.798',-0.285,0.125
'0:05.800',-0.220,0.135
'0:05.802',-0.300,0.145
'0:05.804',-0.305,0.150
'0:05.806',-0.395,0.155
'0:05.808',-0.460,0.155
'0:05.810',-0.385,0.155
'0:05.812',-0.370,0.150
'0:05.814',-0.375,0.150
'0:05.816',-0.305,0.150
'0:05.818',-0.245,0.155
'0:05.820',-0.250,0.155
'0:05.822',-0.275,0.160
'0:05.824',-0.310,0.160
'0:05.826',-0.325,0.160
'0:05.828',-0.335,0.155
'0:05.830',-0.435,0.150
'0:05.832',-0.380,0.140
'0:05.834',-0.400,0.130
'0:05.836',-0.370,0.125
'0:05.838',-0.290,0.115
'0:05.840',-0.335,0.110
'0:05.842',-0.305,0.110
'0:05.844',-0.320,0.105
'0:05.846',-0.380,0.105
'0:05.848',-0.430,0.105
'0:05.850',-0.455,0.100
'0:05.852',-0.440,0.095
'0:05.854',-0.420,0.085
'0:05.856',-0.355,0.080
'0:05.858',-0.385,0.070
'0:05.860',-0.340,0.065
'0:05.862',-0.355,0.065
'0:05.864',-0.420,0.060
'0:05.866',-0.435,0.060
'0:05.868',-0.515,0.060
'0:05.870',-0.455,0.055
'0:05.872',-0.450,0.050
'0:05.874',-0.495,0.040
'0:05.876',-0.415,0.025
'0:05.878',-0.425,0.015
'0:05.880',-0.375,0.000
'0:05.882',-0.500,-0.005
'0:05.884',-0.480,-0.010
'0:05.886',-0.410,-0.015
'0:05.888',-0.540,-0.010
'0:05.890',-0.590,-0.005
'0:05.892',-0.545,-0.005
'0:05.894',-0.465,-0.005
'0:05.896',-0.475,-0.005
'0:05.898',-0.420,-0.010
'0:05.900',-0.445,-0.020
'0:05.902',-0.425,-0.025
'0:05.904',-0.430,-0.035
'0:05.906',-0.525,-0.045
'0:05.908',-0.620,-0.050
'0:05.910',-0.610,-0.055
'0:05.912',-0.630,-0.055
'0:05.914',-0.560,-0.055
'0:05.916',-0.475,-0.055
'0:05.918',-0.400,-0.050
'0:05.920',-0.440,-0.045
'0:05.922',-0.455,-0.040
'0:05.924',-0.475,-0.035
'0:05.926',-0.540,-0.025
'0:05.928',-0.635,-0.020
'0:05.930',-0.550,-0.020
'0:05.932',-0.570,-0.025
'0:05.934',-0.500,-0.030
'0:05.936',-0.490,-0.040
'0:05.938',-0.415,-0.055
'0:05.940',-0.445,-0.065
'0:05.942',-0.445,-0.070
'0:05.944',-0.515,-0.070
'0:05.946',-0.590,-0.065
'0:05.948',-0.635,-0.055
'0:05.950',-0.545,-0.040
'0:05.952',-0.565,-0.025
'0:05.954',-0.520,-0.015
'0:05.956',-0.405,-0.005
'0:05.958',-0.405,0.000
'0:05.960',-0.410,0.005
'0:05.962',-0.425,0.000
'0:05.964',-0.430,-0.005
'0:05.966',-0.535,-0.010
'0:05.968',-0.525,-0.015
'0:05.970',-0.575,-0.015
'0:05.972',-0.510,-0.015
'0:05.974',-0.520,-0.015
'0:05.976',-0.475,-0.015
'0:05.978',-0.365,-0.015
'0:05.980',-0.395,-0.015
'0:05.982',-0.490,-0.015
'0:05.984',-0.475,-0.015
'0:05.986',-0.490,-0.015
'0:05.988',-0.530,-0.015
'0:05.990',-0.530,-0.015
'0:05.992',-0.480,-0.010
'0:05.994',-0.460,-0.005
'0:05.996',-0.430,0.000
'0:05.998',-0.405,0.005
'0:06.000',-0.360,0.010
'0:06.002',-0.405,0.010
'0:06.004',-0.395,0.005
'0:06.006',-0.535,0.005
'0:06.008',-0.535,-0.005
'0:06.010',-0.490,-0.010
'0:06.012',-0.540,-0.015
'0:06.014',-0.510,-0.020
'0:06.016',-0.445,-0.025
'0:06.018',-0.445,-0.030
'0:06.020',-0.390,-0.035
'0:06.022',-0.485,-0.035
'0:06.024',-0.475,-0.030
'0:06.026',-0.495,-0.025
'0:06.028',-0.525,-0.020
'0:06.030',-0.490,-0.010
'0:06.032',-0.535,-0.005
'0:06.034',-0.455,-0.005
'0:06.036',-0.405,-0.005
'0:06.038',-0.425,-0.010
'0:06.040',-0.440,-0.020
'0:06.042',-0.425,-0.030
'0:06.044',-0.465,-0.040
'0:06.046',-0.590,-0.055
'0:06.048',-0.590,-0.060
'0:06.050',-0.575,-0.060
'0:06.052',-0.550,-0.060
'0:06.054',-0.465,-0.050
'0:06.056',-0.390,-0.035
'0:06.058',-0.430,-0.020
'0:06.060',-0.460,-0.005
'0:06.062',-0.395,0.010
'0:06.064',-0.445,0.015
'0:06.066',-0.490,0.015
'0:06.068',-0.530,0.010
'0:06.070',-0.505,0.000
'0:06.072',-0.540,-0.010
'0:06.074',-0.450,-0.025
'0:06.076',-0.405,-0.035
'0:06.078',-0.415,-0.040
'0:06.080',-0.395,-0.040
'0:06.082',-0.530,-0.040
'0:06.084',-0.470,-0.030
'0:06.086',-0.545,-0.020
'0:06.088',-0.545,-0.015
'0:06.090',-0.525,-0.010
'0:06.092',-0.490,-0.005
'0:06.094',-0.450,-0.010
'0:06.096',-0.410,-0.015
'0:06.098',-0.395,-0.020
'0:06.100',-0.395,-0.030
'0:06.102',-0.390,-0.035
'0:06.104',-0.560,-0.040
'0:06.106',-0.535,-0.045
'0:06.108',-0.530,-0.045
'0:06.110',-0.535,-0.040
'0:06.112',-0.550,-0.040
'0:06.114',-0.480,-0.035
'0:06.116',-0.430,-0.035
'0:06.118',-0.430,-0.035
'0:06.120',-0.365,-0.035
'0:06.122',-0.475,-0.040
'0:06.124',-0.480,-0.040
'0:06.126',-0.530,-0.040
'0:06.128',-0.535,-0.040
'0:06.130',-0.530,-0.040
'0:06.132',-0.535,-0.035
'0:06.134',-0.445,-0.035
'0:06.136',-0.395,-0.035
'0:06.138',-0.445,-0.040
'0:06.140',-0.450,-0.040
'0:06.142',-0.435,-0.045
'0:06.144',-0.540,-0.050
'0:06.146',-0.525,-0.055
'0:06.148',-0.560,-0.055
'0:06.150',-0.550,-0.045
'0:06.152',-0.485,-0.040
'0:06.154',-0.445,-0.030
'0:06.156',-0.400,-0.020
'0:06.158',-0.400,-0.010
'0:06.160',-0.435,-0.010
'0:06.162',-0.415,-0.010
'0:06.164',-0.415,-0.015
'0:06.166',-0.525,-0.020
'0:06.168',-0.525,-0.025
'0:06.170',-0.505,-0.030
'0:06.172',-0.510,-0.035
'0:06.174',-0.425,-0.030
'0:06.176',-0.390,-0.030
'0:06.178',-0.400,-0.025
'0:06.180',-0.400,-0.020
'0:06.182',-0.430,-0.020
'0:06.184',-0.470,-0.020
'0:06.186',-0.535,-0.025
'0:06.188',-0.600,-0.030
'0:06.190',-0.520,-0.040
'0:06.192',-0.440,-0.045
'0:06.194',-0.490,-0.050
'0:06.196',-0.410,-0.050
'0:06.198',-0.385,-0.045
'0:06.200',-0.425,-0.040
'0:06.202',-0.390,-0.035
'0:06.204',-0.475,-0.030
'0:06.206',-0.605,-0.025
'0:06.208',-0.625,-0.025
'0:06.210',-0.485,-0.025
'0:06.212',-0.490,-0.025
'0:06.214',-0.440,-0.030
'0:06.216',-0.405,-0.030
'0:06.218',-0.390,-0.030
'0:06.220',-0.410,-0.030
'0:06.222',-0.430,-0.025
'0:06.224',-0.505,-0.025
'0:06.226',-0.550,-0.025
'0:06.228',-0.500,-0.025
'0:06.230',-0.520,-0.025
'0:06.232',-0.515,-0.030
'0:06.234',-0.420,-0.035
'0:06.236',-0.400,-0.035
'0:06.238',-0.415,-0.035
'0:06.240',-0.400,-0.035
'0:06.242',-0.465,-0.030
'0:06.244',-0.525,-0.025
'0:06.246',-0.485,-0.020
'0:06.248',-0.470,-0.015
'0:06.250',-0.465,-0.010
'0:06.252',-0.495,-0.005
'0:06.254',-0.415,-0.005
'0:06.256',-0.395,-0.005
'0:06.258',-0.355,-0.010
'0:06.260',-0.400,-0.015
'0:06.262',-0.390,-0.020
'0:06.264',-0.465,-0.025
'0:06.266',-0.485,-0.030
'0:06.268',-0.540,-0.030
'0:06.270',-0.520,-0.030
'0:06.272',-0.575,-0.025
'0:06.274',-0.400,-0.020
'0:06.276',-0.300,-0.015
'0:06.278',-0.335,-0.005
'0:06.280',-0.335,0.005
'0:06.282',-0.375,0.015
'0:06.284',-0.420,0.025
'0:06.286',-0.480,0.030
'0:06.288',-0.425,0.035
'0:06.290',-0.465,0.035
'0:06.292',-0.420,0.035
'0:06.294',-0.355,0.030
'0:06.296',-0.320,0.020
'0:06.298',-0.340,0.010
'0:06.300',-0.410,0.005
'0:06.302',-0.380,-0.005
'0:06.304',-0.495,-0.010
'0:06.306',-0.505,-0.015
'0:06.308',-0.520,-0.020
'0:06.310',-0.445,-0.020
'0:06.312',-0.455,-0.020
'0:06.314',-0.425,-0.020
'0:06.316',-0.410,-0.020
'0:06.318',-0.415,-0.025
'0:06.320',-0.440,-0.030
'0:06.322',-0.450,-0.035
'0:06.324',-0.485,-0.045
'0:06.326',-0.510,-0.050
'0:06.328',-0.565,-0.055
'0:06.330',-0.520,-0.060
'0:06.332',-0.485,-0.055
'0:06.334',-0.410,-0.055
'0:06.336',-0.425,-0.050
'0:06.338',-0.450,-0.045
'0:06.340',-0.385,-0.040
'0:06.342',-0.440,-0.040
'0:06.344',-0.520,-0.040
'0:06.346',-0.565,-0.045
'0:06.348',-0.540,-0.050
'0:06.350',-0.465,-0.055
'0:06.352',-0.470,-0.055
'0:06.354',-0.385,-0.055
'0:06.356',-0.420,-0.055
'0:06.358',-0.400,-0.050
'0:06.360',-0.400,-0.045
'0:06.362',-0.430,-0.040
'0:06.364',-0.495,-0.035
'0:06.366',-0.515,-0.035
'0:06.368',-0.540,-0.035
'0:06.370',-0.470,-0.040
'0:06.372',-0.470,-0.050
'0:06.374',-0.455,-0.060
'0:06.376',-0.440,-0.075
'0:06.378',-0.430,-0.085
'0:06.380',-0.440,-0.090
'0:06.382',-0.475,-0.085
'0:06.384',-0.580,-0.070
'0:06.386',-0.535,-0.045
'0:06.388',-0.450,-0.005
'0:06.390',-0.410,0.045
'0:06.392',-0.310,0.105
'0:06.394',-0.145,0.170
'0:06.396',-0.030,0.230
'0:06.398',-0.005,0.290
'0:06.400',-0.010,0.335
'0:06.402',-0.045,0.360
'0:06.404',-0.055,0.365
'0:06.406',-0.105,0.345
'0:06.408',-0.195,0.305
'0:06.410',-0.275,0.245
'0:06.412',-0.225,0.170
'0:06.414',-0.205,0.090
'0:06.416',-0.285,0.005
'0:06.418',-0.460,-0.075
'0:06.420',-0.625,-0.145
'0:06.422',-0.695,-0.205
'0:06.424',-0.700,-0.245
'0:06.426',-0.745,-0.275
'0:06.428',-0.725,-0.285
'0:06.430',-0.680,-0.280
'0:06.432',-0.625,-0.265
'0:06.434',-0.565,-0.245
'0:06.436',-0.535,-0.220
'0:06.438',-0.555,-0.190
'0:06.440',-0.560,-0.160
'0:06.442',-0.535,-0.135
'0:06.444',-0.545,-0.115
'0:06.446',-0.605,-0.095
'0:06.448',-0.500,-0.085
'0:06.450',-0.470,-0.075
'0:06.452',-0.420,-0.070
'0:06.454',-0.455,-0.065
'0:06.456',-0.430,-0.060
'0:06.458',-0.405,-0.060
'0:06.460',-0.345,-0.055
'0:06.462',-0.435,-0.045
'0:06.464',-0.530,-0.035
'0:06.466',-0.500,-0.025
'0:06.468',-0.460,-0.020
'0:06.470',-0.415,-0.010
'0:06.472',-0.400,-0.005
'0:06.474',-0.340,-0.005
'0:06.476',-0.335,-0.005
'0:06.478',-0.395,-0.010
'0:06.480',-0.325,-0.015
'0:06.482',-0.435,-0.020
'0:06.484',-0.545,-0.020
'0:06.486',-0.475,-0.020
'0:06.488',-0.500,-0.020
'0:06.490',-0.440,-0.015
'0:06.492',-0.380,-0.015
'0:06.494',-0.340,-0.010
'0:06.496',-0.320,-0.005
'0:06.498',-0.345,-0.005
'0:06.500',-0.360,-0.005
'0:06.502',-0.375,-0.010
'0:06.504',-0.510,-0.015
'0:06.506',-0.490,-0.020
'0:06.508',-0.480,-0.030
'0:06.510',-0.440,-0.030
'0:06.512',-0.390,-0.035
'0:06.514',-0.385,-0.030
'0:06.516',-0.310,-0.030
'0:06.518',-0.370,-0.025
'0:06.520',-0.385,-0.015
'0:06.522',-0.415,-0.010
'0:06.524',-0.415,-0.005
'0:06.526',-0.470,0.000
'0:06.528',-0.415,0.000
'0:06.530',-0.430,0.005
'0:06.532',-0.375,0.005
'0:06.534',-0.320,0.010
'0:06.536',-0.305,0.015
'0:06.538',-0.305,0.020
'0:06.540',-0.265,0.025
'0:06.542',-0.390,0.025
'0:06.544',-0.475,0.025
'0:06.546',-0.435,0.025
'0:06.548',-0.395,0.020
'0:06.550',-0.415,0.015
'0:06.552',-0.340,0.010
'0:06.554',-0.290,0.005
'0:06.556',-0.300,0.005
'0:06.558',-0.315,0.005
'0:06.560',-0.345,0.010
'0:06.562',-0.365,0.015
'0:06.564',-0.405,0.025
'0:06.566',-0.375,0.035
'0:06.568',-0.425,0.040
'0:06.570',-0.365,0.045
'0:06.572',-0.280,0.050
'0:06.574',-0.300,0.045
'0:06.576',-0.275,0.045
'0:06.578',-0.290,0.045
'0:06.580',-0.290,0.040
'0:06.582',-0.390,0.045
'0:06.584',-0.420,0.050
'0:06.586',-0.355,0.055
'0:06.588',-0.350,0.065
'0:06.590',-0.295,0.075
'0:06.592',-0.300,0.080
'0:06.594',-0.255,0.090
'0:06.596',-0.205,0.095
'0:06.598',-0.220,0.100
'0:06.600',-0.280,0.100
'0:06.602',-0.360,0.105
'0:06.604',-0.300,0.105
'0:06.606',-0.330,0.110
'0:06.608',-0.370,0.120
'0:06.610',-0.260,0.125
'0:06.612',-0.185,0.130
'0:06.614',-0.160,0.140
'0:06.616',-0.170,0.145
'0:06.618',-0.215,0.145
'0:06.620',-0.220,0.150
'0:06.622',-0.270,0.150
'0:06.624',-0.280,0.145
'0:06.626',-0.315,0.145
'0:06.628',-0.275,0.145
'0:06.630',-0.255,0.145
'0:06.632',-0.195,0.145
'0:06.634',-0.125,0.150
'0:06.636',-0.130,0.155
'0:06.638',-0.160,0.160
'0:06.640',-0.155,0.165
'0:06.642',-0.260,0.170
'0:06.644',-0.285,0.175
'0:06.646',-0.290,0.175
'0:06.648',-0.285,0.175
'0:06.650',-0.235,0.175
'0:06.652',-0.135,0.165
'0:06.654',-0.100,0.160
'0:06.656',-0.135,0.145
'0:06.658',-0.215,0.135
'0:06.660',-0.280,0.125
'0:06.662',-0.330,0.115
'0:06.664',-0.340,0.110
'0:06.666',-0.290,0.105
'0:06.668',-0.335,0.110
'0:06.670',-0.215,0.115
'0:06.672',-0.205,0.120
'0:06.674',-0.135,0.125
'0:06.676',-0.220,0.130
'0:06.678',-0.195,0.130
'0:06.680',-0.250,0.125
'0:06.682',-0.280,0.110
'0:06.684',-0.360,0.095
'0:06.686',-0.400,0.080
'0:06.688',-0.370,0.060
'0:06.690',-0.315,0.045
'0:06.692',-0.285,0.030
'0:06.694',-0.270,0.020
'0:06.696',-0.335,0.015
'0:06.698',-0.300,0.010
'0:06.700',-0.375,0.010
'0:06.702',-0.400,0.005
'0:06.704',-0.450,0.005
'0:06.706',-0.410,0.005
'0:06.708',-0.365,0.005
