'Elapsed time','ECG I','ECG I filtered'
'0:05.232',-1.055,0.025
'0:05.234',-1.110,0.025
'0:05.236',-1.125,0.025
'0:05.238',-1.105,0.025
'0:05.240',-1.045,0.025
'0:05.242',-0.980,0.025
'0:05.244',-0.940,0.025
'0:05.246',-0.915,0.025
'0:05.248',-0.935,0.025
'0:05.250',-0.970,0.025
'0:05.252',-1.035,0.025
'0:05.254',-1.075,0.025
'0:05.256',-1.105,0.025
'0:05.258',-1.100,0.025
'0:05.260',-1.055,0.025
'0:05.262',-1.005,0.025
'0:05.264',-0.970,0.020
'0:05.266',-0.945,0.015
'0:05.268',-0.960,0.010
'0:05.270',-1.010,0.000
'0:05.272',-1.100,-0.010
'0:05.274',-1.130,-0.020
'0:05.276',-1.165,-0.030
'0:05.278',-1.145,-0.035
'0:05.280',-1.100,-0.040
'0:05.282',-1.005,-0.045
'0:05.284',-0.995,-0.045
'0:05.286',-0.980,-0.040
'0:05.288',-0.995,-0.040
'0:05.290',-1.055,-0.035
'0:05.292',-1.130,-0.035
'0:05.294',-1.140,-0.035
'0:05.296',-1.150,-0.035
'0:05.298',-1.155,-0.035
'0:05.300',-1.105,-0.040
'0:05.302',-1.030,-0.040
'0:05.304',-1.005,-0.040
'0:05.306',-0.995,-0.040
'0:05.308',-1.010,-0.045
'0:05.310',-1.060,-0.050
'0:05.312',-1.145,-0.060
'0:05.314',-1.185,-0.075
'0:05.316',-1.230,-0.085
'0:05.318',-1.195,-0.095
'0:05.320',-1.165,-0.100
'0:05.322',-1.085,-0.095
'0:05.324',-1.050,-0.070
'0:05.326',-0.985,-0.030
'0:05.328',-0.930,0.025
'0:05.330',-0.885,0.095
'0:05.332',-0.895,0.180
'0:05.334',-0.825,0.265
'0:05.336',-0.755,0.340
'0:05.338',-0.640,0.395
'0:05.340',-0.545,0.430
'0:05.342',-0.465,0.430
'0:05.344',-0.530,0.395
'0:05.346',-0.655,0.330
'0:05.348',-0.825,0.240
'0:05.350',-0.930,0.130
'0:05.352',-1.070,0.015
'0:05.354',-1.185,-0.100
'0:05.356',-1.335,-0.200
'0:05.358',-1.445,-0.280
'0:05.360',-1.450,-0.330
'0:05.362',-1.350,-0.360
'0:05.364',-1.325,-0.365
'0:05.366',-1.265,-0.355
'0:05.368',-1.255,-0.330
'0:05.370',-1.285,-0.300
'0:05.372',-1.335,-0.265
'0:05.374',-1.325,-0.235
'0:05.376',-1.315,-0.205
'0:05.378',-1.260,-0.180
'0:05.380',-1.160,-0.160
'0:05.382',-1.090,-0.135
'0:05.384',-1.040,-0.120
'0:05.386',-1.005,-0.100
'0:05.388',-1.030,-0.085
'0:05.390',-1.075,-0.065
'0:05.392',-1.125,-0.055
'0:05.394',-1.130,-0.045
'0:05.396',-1.155,-0.040
'0:05.398',-1.110,-0.035
'0:05.400',-1.060,-0.035
'0:05.402',-1.000,-0.035
'0:05.404',-0.970,-0.035
'0:05.406',-0.970,-0.035
'0:05.408',-0.990,-0.030
'0:05.410',-1.045,-0.025
'0:05.412',-1.110,-0.020
'0:05.414',-1.130,-0.015
'0:05.416',-1.135,-0.015
'0:05.418',-1.100,-0.010
'0:05.420',-1.035,-0.010
'0:05.422',-0.965,-0.010
'0:05.424',-0.940,-0.010
'0:05.426',-0.935,-0.005
'0:05.428',-0.975,-0.005
'0:05.430',-1.025,0.000
'0:05.432',-1.085,0.005
'0:05.434',-1.095,0.015
'0:05.436',-1.105,0.020
'0:05.438',-1.075,0.025
'0:05.440',-0.985,0.025
'0:05.442',-0.940,0.025
'0:05.444',-0.920,0.025
'0:05.446',-0.910,0.020
'0:05.448',-0.955,0.020
'0:05.450',-1.025,0.015
'0:05.452',-1.050,0.015
'0:05.454',-1.070,0.020
'0:05.456',-1.060,0.025
'0:05.458',-1.030,0.030
'0:05.460',-0.950,0.035
'0:05.462',-0.905,0.040
'0:05.464',-0.890,0.045
'0:05.466',-0.880,0.050
'0:05.468',-0.910,0.050
'0:05.470',-0.970,0.055
'0:05.472',-1.015,0.060
'0:05.474',-1.030,0.065
'0:05.476',-1.005,0.070
'0:05.478',-0.975,0.080
'0:05.480',-0.890,0.090
'0:05.482',-0.855,0.100
'0:05.484',-0.820,0.110
'0:05.486',-0.805,0.120
'0:05.488',-0.845,0.130
'0:05.490',-0.925,0.135
'0:05.492',-0.945,0.145
'0:05.494',-0.930,0.155
'0:05.496',-0.915,0.165
'0:05.498',-0.880,0.175
'0:05.500',-0.790,0.185
'0:05.502',-0.735,0.195
'0:05.504',-0.720,0.205
'0:05.506',-0.710,0.210
'0:05.508',-0.745,0.215
'0:05.510',-0.825,0.220
'0:05.512',-0.840,0.225
'0:05.514',-0.865,0.225
'0:05.516',-0.850,0.225
'0:05.518',-0.805,0.230
'0:05.520',-0.730,0.235
'0:05.522',-0.695,0.235
'0:05.524',-0.670,0.240
'0:05.526',-0.690,0.240
'0:05.528',-0.735,0.240
'0:05.530',-0.805,0.235
'0:05.532',-0.855,0.230
'0:05.534',-0.875,0.220
'0:05.536',-0.875,0.210
'0:05.538',-0.830,0.205
'0:05.540',-0.760,0.195
'0:05.542',-0.750,0.185
'0:05.544',-0.720,0.180
'0:05.546',-0.740,0.175
'0:05.548',-0.815,0.165
'0:05.550',-0.900,0.160
'0:05.552',-0.950,0.145
'0:05.554',-0.980,0.135
'0:05.556',-1.000,0.115
'0:05.558',-0.950,0.100
'0:05.560',-0.845,0.085
'0:05.562',-0.840,0.070
'0:05.564',-0.850,0.055
'0:05.566',-0.890,0.045
'0:05.568',-0.960,0.035
'0:05.570',-1.025,0.030
'0:05.572',-1.075,0.025
'0:05.574',-1.090,0.015
'0:05.576',-1.080,0.005
'0:05.578',-1.045,-0.005
'0:05.580',-0.970,-0.015
'0:05.582',-0.945,-0.030
'0:05.584',-0.930,-0.040
'0:05.586',-0.950,-0.045
'0:05.588',-1.020,-0.050
'0:05.590',-1.085,-0.050
'0:05.592',-1.105,-0.050
'0:05.594',-1.140,-0.050
'0:05.596',-1.130,-0.050
'0:05.598',-1.070,-0.050
'0:05.600',-0.975,-0.050
'0:05.602',-0.985,-0.055
'0:05.604',-0.965,-0.055
'0:05.606',-0.960,-0.060
'0:05.608',-1.030,-0.065
'0:05.610',-1.110,-0.065
'0:05.612',-1.135,-0.065
'0:05.614',-1.160,-0.065
'0:05.616',-1.120,-0.065
'0:05.618',-1.050,-0.060
'0:05.620',-0.985,-0.060
'0:05.622',-0.955,-0.055
'0:05.624',-0.955,-0.050
'0:05.626',-0.975,-0.045
'0:05.628',-1.030,-0.040
'0:05.630',-1.095,-0.040
'0:05.632',-1.100,-0.040
'0:05.634',-1.105,-0.040
'0:05.636',-1.100,-0.045
'0:05.638',-1.050,-0.050
'0:05.640',-0.980,-0.055
'0:05.642',-0.960,-0.060
'0:05.644',-0.940,-0.065
'0:05.646',-0.985,-0.070
'0:05.648',-1.035,-0.075
'0:05.650',-1.080,-0.075
'0:05.652',-1.100,-0.070
'0:05.654',-1.115,-0.065
'0:05.656',-1.090,-0.060
'0:05.658',-1.035,-0.055
'0:05.660',-0.955,-0.050
'0:05.662',-0.945,-0.050
'0:05.664',-0.950,-0.045
'0:05.666',-0.960,-0.050
'0:05.668',-1.020,-0.050
'0:05.670',-1.100,-0.055
'0:05.672',-1.120,-0.060
'0:05.674',-1.125,-0.060
'0:05.676',-1.080,-0.065
'0:05.678',-1.020,-0.065
'0:05.680',-0.960,-0.065
'0:05.682',-0.945,-0.060
'0:05.684',-0.930,-0.060
'0:05.686',-0.975,-0.060
'0:05.688',-1.030,-0.060
'0:05.690',-1.090,-0.060
'0:05.692',-1.100,-0.060
'0:05.694',-1.125,-0.065
'0:05.696',-1.085,-0.070
'0:05.698',-1.030,-0.075
'0:05.700',-0.965,-0.080
'0:05.702',-0.960,-0.085
'0:05.704',-0.950,-0.085
'0:05.706',-0.985,-0.085
'0:05.708',-1.045,-0.085
'0:05.710',-1.085,-0.085
'0:05.712',-1.120,-0.080
'0:05.714',-1.125,-0.080
'0:05.716',-1.080,-0.075
'0:05.718',-1.010,-0.075
'0:05.720',-0.955,-0.070
'0:05.722',-0.950,-0.070
'0:05.724',-0.945,-0.070
'0:05.726',-0.975,-0.070
'0:05.728',-1.035,-0.075
'0:05.730',-1.090,-0.075
'0:05.732',-1.110,-0.080
'0:05.734',-1.120,-0.080
'0:05.736',-1.080,-0.080
'0:05.738',-1.000,-0.085
'0:05.740',-0.975,-0.080
'0:05.742',-0.965,-0.080
'0:05.744',-0.925,-0.075
'0:05.746',-0.960,-0.075
'0:05.748',-1.015,-0.070
'0:05.750',-1.065,-0.065
'0:05.752',-1.100,-0.060
'0:05.754',-1.100,-0.055
'0:05.756',-1.045,-0.050
'0:05.758',-0.980,-0.055
'0:05.760',-0.925,-0.055
'0:05.762',-0.915,-0.060
'0:05.764',-0.925,-0.065
'0:05.766',-0.970,-0.065
'0:05.768',-1.035,-0.070
'0:05.770',-1.080,-0.075
'0:05.772',-1.085,-0.075
'0:05.774',-1.085,-0.070
'0:05.776',-1.030,-0.070
'0:05.778',-0.950,-0.065
'0:05.780',-0.915,-0.060
'0:05.782',-0.905,-0.055
'0:05.784',-0.885,-0.050
'0:05.786',-0.960,-0.050
'0:05.788',-1.040,-0.050
'0:05.790',-1.065,-0.050
'0:05.792',-1.090,-0.055
'0:05.794',-1.075,-0.060
'0:05.796',-1.035,-0.065
'0:05.798',-0.965,-0.070
'0:05.800',-0.950,-0.075
'0:05.802',-0.930,-0.080
'0:05.804',-0.945,-0.085
'0:05.806',-0.995,-0.090
'0:05.808',-1.045,-0.090
'0:05.810',-1.115,-0.095
'0:05.812',-1.130,-0.100
'0:05.814',-1.100,-0.105
'0:05.816',-1.060,-0.110
'0:05.818',-0.990,-0.115
'0:05.820',-0.970,-0.120
'0:05.822',-0.940,-0.125
'0:05.824',-0.950,-0.125
'0:05.826',-1.005,-0.125
'0:05.828',-1.075,-0.130
'0:05.830',-1.115,-0.130
'0:05.832',-1.135,-0.130
'0:05.834',-1.120,-0.125
'0:05.836',-1.060,-0.125
'0:05.838',-0.965,-0.125
'0:05.840',-0.960,-0.120
'0:05.842',-0.930,-0.120
'0:05.844',-0.975,-0.125
'0:05.846',-1.055,-0.130
'0:05.848',-1.130,-0.140
'0:05.850',-1.150,-0.150
'0:05.852',-1.180,-0.155
'0:05.854',-1.150,-0.160
'0:05.856',-1.105,-0.150
'0:05.858',-0.985,-0.130
'0:05.860',-0.920,-0.090
'0:05.862',-0.820,-0.030
'0:05.864',-0.755,0.045
'0:05.866',-0.735,0.125
'0:05.868',-0.730,0.205
'0:05.870',-0.660,0.275
'0:05.872',-0.610,0.325
'0:05.874',-0.565,0.340
'0:05.876',-0.555,0.330
'0:05.878',-0.590,0.280
'0:05.880',-0.720,0.205
'0:05.882',-0.740,0.115
'0:05.884',-0.805,0.010
'0:05.886',-0.950,-0.095
'0:05.888',-1.130,-0.185
'0:05.890',-1.295,-0.260
'0:05.892',-1.380,-0.320
'0:05.894',-1.370,-0.360
'0:05.896',-1.305,-0.380
'0:05.898',-1.205,-0.390
'0:05.900',-1.170,-0.385
'0:05.902',-1.150,-0.375
'0:05.904',-1.165,-0.360
'0:05.906',-1.205,-0.335
'0:05.908',-1.255,-0.310
'0:05.910',-1.230,-0.280
'0:05.912',-1.195,-0.250
'0:05.914',-1.150,-0.225
'0:05.916',-1.070,-0.195
'0:05.918',-0.995,-0.170
'0:05.920',-0.945,-0.155
'0:05.922',-0.915,-0.140
'0:05.924',-0.935,-0.130
'0:05.926',-0.990,-0.125
'0:05.928',-1.045,-0.120
'0:05.930',-1.060,-0.115
'0:05.932',-1.060,-0.110
'0:05.934',-1.050,-0.110
'0:05.936',-0.990,-0.105
'0:05.938',-0.915,-0.100
'0:05.940',-0.900,-0.100
'0:05.942',-0.890,-0.095
'0:05.944',-0.915,-0.095
'0:05.946',-0.965,-0.095
'0:05.948',-1.020,-0.090
'0:05.950',-1.035,-0.090
'0:05.952',-1.050,-0.090
'0:05.954',-1.025,-0.085
'0:05.956',-0.950,-0.085
'0:05.958',-0.895,-0.080
'0:05.960',-0.870,-0.075
'0:05.962',-0.850,-0.070
'0:05.964',-0.865,-0.065
'0:05.966',-0.945,-0.060
'0:05.968',-1.000,-0.055
'0:05.970',-0.990,-0.050
'0:05.972',-1.000,-0.040
'0:05.974',-0.975,-0.035
'0:05.976',-0.895,-0.030
'0:05.978',-0.845,-0.030
'0:05.980',-0.820,-0.025
'0:05.982',-0.825,-0.025
'0:05.984',-0.855,-0.030
'0:05.986',-0.900,-0.030
'0:05.988',-0.950,-0.035
'0:05.990',-0.985,-0.035
'0:05.992',-0.980,-0.035
'0:05.994',-0.925,-0.035
'0:05.996',-0.845,-0.030
'0:05.998',-0.795,-0.025
'0:06.000',-0.770,-0.020
'0:06.002',-0.775,-0.010
'0:06.004',-0.805,-0.005
'0:06.006',-0.875,0.000
'0:06.008',-0.910,0.010
'0:06.010',-0.905,0.015
'0:06.012',-0.910,0.020
'0:06.014',-0.855,0.030
'0:06.016',-0.785,0.035
'0:06.018',-0.755,0.045
'0:06.020',-0.680,0.055
'0:06.022',-0.680,0.070
'0:06.024',-0.720,0.080
'0:06.026',-0.790,0.090
'0:06.028',-0.820,0.100
'0:06.030',-0.810,0.110
'0:06.032',-0.800,0.120
'0:06.034',-0.755,0.130
'0:06.036',-0.690,0.135
'0:06.038',-0.645,0.140
'0:06.040',-0.600,0.145
'0:06.042',-0.610,0.150
'0:06.044',-0.640,0.155
'0:06.046',-0.705,0.160
'0:06.048',-0.730,0.160
'0:06.050',-0.755,0.160
'0:06.052',-0.745,0.160
'0:06.054',-0.700,0.160
'0:06.056',-0.630,0.160
'0:06.058',-0.590,0.155
'0:06.060',-0.575,0.155
'0:06.062',-0.590,0.155
'0:06.064',-0.640,0.160
'0:06.066',-0.710,0.160
'0:06.068',-0.755,0.160
'0:06.070',-0.780,0.160
'0:06.072',-0.775,0.155
'0:06.074',-0.750,0.145
'0:06.076',-0.680,0.130
'0:06.078',-0.645,0.115
'0:06.080',-0.655,0.095
'0:06.082',-0.680,0.075
'0:06.084',-0.715,0.060
'0:06.086',-0.815,0.045
'0:06.088',-0.875,0.030
'0:06.090',-0.890,0.020
'0:06.092',-0.885,0.015
'0:06.094',-0.850,0.010
'0:06.096',-0.780,0.005
'0:06.098',-0.765,0.000
'0:06.100',-0.725,-0.010
'0:06.102',-0.765,-0.020
'0:06.104',-0.815,-0.030
'0:06.106',-0.895,-0.040
'0:06.108',-0.940,-0.050
'0:06.110',-0.965,-0.060
'0:06.112',-0.950,-0.065
'0:06.114',-0.920,-0.075
'0:06.116',-0.845,-0.075
'0:06.118',-0.820,-0.080
'0:06.120',-0.785,-0.080
'0:06.122',-0.815,-0.080
'0:06.124',-0.875,-0.085
'0:06.126',-0.950,-0.085
'0:06.128',-0.985,-0.085
'0:06.130',-1.000,-0.090
'0:06.132',-0.990,-0.090
'0:06.134',-0.950,-0.095
'0:06.136',-0.850,-0.095
'0:06.138',-0.825,-0.100
'0:06.140',-0.805,-0.100
'0:06.142',-0.805,-0.100
'0:06.144',-0.870,-0.100
'0:06.146',-0.955,-0.100
'0:06.148',-0.980,-0.100
'0:06.150',-1.010,-0.100
'0:06.152',-0.985,-0.100
'0:06.154',-0.910,-0.100
'0:06.156',-0.835,-0.095
'0:06.158',-0.790,-0.095
'0:06.160',-0.785,-0.090
'0:06.162',-0.810,-0.090
'0:06.164',-0.865,-0.085
'0:06.166',-0.940,-0.085
'0:06.168',-0.945,-0.080
'0:06.170',-0.960,-0.080
'0:06.172',-0.945,-0.080
'0:06.174',-0.875,-0.080
'0:06.176',-0.795,-0.080
'0:06.178',-0.795,-0.085
'0:06.180',-0.780,-0.085
'0:06.182',-0.765,-0.085
'0:06.184',-0.845,-0.085
'0:06.186',-0.910,-0.085
'0:06.188',-0.935,-0.085
'0:06.190',-0.940,-0.085
'0:06.192',-0.910,-0.085
'0:06.194',-0.855,-0.090
'0:06.196',-0.790,-0.090
'0:06.198',-0.800,-0.090
'0:06.200',-0.760,-0.085
'0:06.202',-0.780,-0.085
'0:06.204',-0.835,-0.080
'0:06.206',-0.910,-0.075
'0:06.208',-0.925,-0.075
'0:06.210',-0.950,-0.070
'0:06.212',-0.915,-0.070
'0:06.214',-0.835,-0.075
'0:06.216',-0.760,-0.080
'0:06.218',-0.760,-0.085
'0:06.220',-0.750,-0.090
'0:06.222',-0.780,-0.090
'0:06.224',-0.840,-0.090
'0:06.226',-0.905,-0.090
'0:06.228',-0.915,-0.085
'0:06.230',-0.935,-0.080
'0:06.232',-0.900,-0.075
'0:06.234',-0.840,-0.075
'0:06.236',-0.795,-0.075
'0:06.238',-0.780,-0.080
'0:06.240',-0.760,-0.085
'0:06.242',-0.805,-0.095
'0:06.244',-0.850,-0.100
'0:06.246',-0.915,-0.100
'0:06.248',-0.930,-0.100
'0:06.250',-0.950,-0.100
'0:06.252',-0.905,-0.095
'0:06.254',-0.840,-0.090
'0:06.256',-0.795,-0.085
'0:06.258',-0.770,-0.085
'0:06.260',-0.755,-0.085
'0:06.262',-0.795,-0.085
'0:06.264',-0.840,-0.090
'0:06.266',-0.910,-0.090
'0:06.268',-0.925,-0.095
'0:06.270',-0.935,-0.095
'0:06.272',-0.895,-0.090
'0:06.274',-0.810,-0.090
'0:06.276',-0.770,-0.080
'0:06.278',-0.750,-0.075
'0:06.280',-0.755,-0.070
'0:06.282',-0.790,-0.070
'0:06.284',-0.835,-0.065
'0:06.286',-0.875,-0.065
'0:06.288',-0.885,-0.065
'0:06.290',-0.885,-0.065
'0:06.292',-0.860,-0.065
'0:06.294',-0.795,-0.065
'0:06.296',-0.765,-0.065
'0:06.298',-0.735,-0.065
'0:06.300',-0.720,-0.065
'0:06.302',-0.755,-0.065
'0:06.304',-0.840,-0.070
'0:06.306',-0.860,-0.070
'0:06.308',-0.880,-0.070
'0:06.310',-0.895,-0.070
'0:06.312',-0.840,-0.065
'0:06.314',-0.775,-0.060
'0:06.316',-0.730,-0.055
'0:06.318',-0.700,-0.050
'0:06.320',-0.700,-0.045
'0:06.322',-0.735,-0.040
'0:06.324',-0.805,-0.040
'0:06.326',-0.835,-0.045
'0:06.328',-0.850,-0.045
'0:06.330',-0.880,-0.050
'0:06.332',-0.835,-0.055
'0:06.334',-0.765,-0.060
'0:06.336',-0.720,-0.065
'0:06.338',-0.700,-0.070
'0:06.340',-0.720,-0.070
'0:06.342',-0.765,-0.070
'0:06.344',-0.815,-0.070
'0:06.346',-0.855,-0.070
'0:06.348',-0.895,-0.070
'0:06.350',-0.890,-0.075
'0:06.352',-0.850,-0.075
'0:06.354',-0.785,-0.080
'0:06.356',-0.750,-0.085
'0:06.358',-0.720,-0.090
'0:06.360',-0.735,-0.090
'0:06.362',-0.765,-0.090
'0:06.364',-0.855,-0.090
'0:06.366',-0.880,-0.090
'0:06.368',-0.895,-0.090
'0:06.370',-0.890,-0.085
'0:06.372',-0.840,-0.085
'0:06.374',-0.790,-0.085
'0:06.376',-0.755,-0.085
'0:06.378',-0.740,-0.090
'0:06.380',-0.720,-0.095
'0:06.382',-0.790,-0.100
'0:06.384',-0.865,-0.105
'0:06.386',-0.895,-0.110
'0:06.388',-0.920,-0.115
'0:06.390',-0.910,-0.120
'0:06.392',-0.865,-0.125
'0:06.394',-0.785,-0.125
'0:06.396',-0.775,-0.130
'0:06.398',-0.755,-0.135
'0:06.400',-0.760,-0.130
'0:06.402',-0.830,-0.120
'0:06.404',-0.875,-0.100
'0:06.406',-0.865,-0.070
'0:06.408',-0.820,-0.020
'0:06.410',-0.720,0.040
'0:06.412',-0.610,0.115
'0:06.414',-0.460,0.190
'0:06.416',-0.350,0.260
'0:06.418',-0.240,0.315
'0:06.420',-0.215,0.350
'0:06.422',-0.290,0.360
'0:06.424',-0.450,0.335
'0:06.426',-0.580,0.285
'0:06.428',-0.655,0.210
'0:06.430',-0.680,0.115
'0:06.432',-0.695,0.015
'0:06.434',-0.720,-0.075
'0:06.436',-0.825,-0.160
'0:06.438',-0.905,-0.220
'0:06.440',-0.950,-0.265
'0:06.442',-0.990,-0.285
'0:06.444',-1.055,-0.295
'0:06.446',-1.050,-0.290
'0:06.448',-1.070,-0.275
'0:06.450',-1.035,-0.260
'0:06.452',-0.965,-0.240
'0:06.454',-0.870,-0.220
'0:06.456',-0.815,-0.200
'0:06.458',-0.775,-0.180
'0:06.460',-0.775,-0.155
'0:06.462',-0.790,-0.130
'0:06.464',-0.835,-0.100
'0:06.466',-0.830,-0.075
'0:06.468',-0.820,-0.055
'0:06.470',-0.805,-0.035
'0:06.472',-0.760,-0.025
'0:06.474',-0.670,-0.020
'0:06.476',-0.635,-0.020
'0:06.478',-0.625,-0.020
'0:06.480',-0.655,-0.020
'0:06.482',-0.705,-0.015
'0:06.484',-0.765,-0.010
'0:06.486',-0.770,-0.005
'0:06.488',-0.795,0.005
'0:06.490',-0.775,0.010
'0:06.492',-0.710,0.015
'0:06.494',-0.645,0.015
'0:06.496',-0.615,0.015
'0:06.498',-0.615,0.010
'0:06.500',-0.635,0.005
'0:06.502',-0.685,0.000
'0:06.504',-0.735,0.000
'0:06.506',-0.755,0.000
'0:06.508',-0.770,0.005
'0:06.510',-0.730,0.010
'0:06.512',-0.665,0.015
'0:06.514',-0.605,0.020
'0:06.516',-0.595,0.030
'0:06.518',-0.575,0.030
'0:06.520',-0.600,0.030
'0:06.522',-0.675,0.030
'0:06.524',-0.735,0.030
'0:06.526',-0.720,0.030
'0:06.528',-0.755,0.030
'0:06.530',-0.720,0.035
'0:06.532',-0.645,0.035
'0:06.534',-0.585,0.045
'0:06.536',-0.565,0.050
'0:06.538',-0.550,0.055
'0:06.540',-0.585,0.060
'0:06.542',-0.650,0.065
'0:06.544',-0.680,0.070
'0:06.546',-0.695,0.075
'0:06.548',-0.685,0.080
'0:06.550',-0.640,0.080
'0:06.552',-0.570,0.085
'0:06.554',-0.520,0.090
'0:06.556',-0.495,0.095
'0:06.558',-0.490,0.105
'0:06.560',-0.505,0.115
'0:06.562',-0.585,0.125
'0:06.564',-0.625,0.135
'0:06.566',-0.620,0.140
'0:06.568',-0.600,0.150
'0:06.570',-0.575,0.155
'0:06.572',-0.485,0.160
'0:06.574',-0.435,0.170
'0:06.576',-0.405,0.175
'0:06.578',-0.395,0.185
'0:06.580',-0.410,0.195
'0:06.582',-0.470,0.205
'0:06.584',-0.515,0.215
'0:06.586',-0.520,0.230
'0:06.588',-0.520,0.235
'0:06.590',-0.455,0.245
'0:06.592',-0.395,0.255
'0:06.594',-0.345,0.260
'0:06.596',-0.325,0.260
'0:06.598',-0.335,0.265
'0:06.600',-0.365,0.270
'0:06.602',-0.425,0.270
'0:06.604',-0.470,0.275
'0:06.606',-0.505,0.275
'0:06.608',-0.505,0.275
'0:06.610',-0.475,0.275
'0:06.612',-0.390,0.275
'0:06.614',-0.345,0.275
'0:06.616',-0.330,0.270
'0:06.618',-0.345,0.265
'0:06.620',-0.400,0.255
'0:06.622',-0.470,0.245
'0:06.624',-0.525,0.235
'0:06.626',-0.545,0.225
'0:06.628',-0.560,0.210
'0:06.630',-0.520,0.195
'0:06.632',-0.450,0.185
'0:06.634',-0.445,0.170
'0:06.636',-0.445,0.155
'0:06.638',-0.470,0.145
'0:06.640',-0.525,0.130
'0:06.642',-0.625,0.120
'0:06.644',-0.635,0.110
'0:06.646',-0.680,0.100
'0:06.648',-0.680,0.085
'0:06.650',-0.640,0.075
'0:06.652',-0.570,0.065
'0:06.654',-0.545,0.050
'0:06.656',-0.535,0.045
'0:06.658',-0.555,0.035
'0:06.660',-0.600,0.030
'0:06.662',-0.695,0.025
'0:06.664',-0.710,0.020
'0:06.666',-0.755,0.020
'0:06.668',-0.720,0.020
'0:06.670',-0.700,0.015
'0:06.672',-0.610,0.015
'0:06.674',-0.590,0.010
'0:06.676',-0.565,0.010
'0:06.678',-0.585,0.005
'0:06.680',-0.620,0.000
'0:06.682',-0.730,0.000
'0:06.684',-0.730,0.005
'0:06.686',-0.755,0.005
'0:06.688',-0.735,0.010
'0:06.690',-0.690,0.010
'0:06.692',-0.610,0.010
'0:06.694',-0.590,0.010
'0:06.696',-0.560,0.010
'0:06.698',-0.585,0.005
'0:06.700',-0.630,0.000
'0:06.702',-0.710,-0.005
'0:06.704',-0.740,-0.005
'0:06.706',-0.740,0.000
'0:06.708',-0.710,0.005
'0:06.710',-0.670,0.015
'0:06.712',-0.595,0.025
'0:06.714',-0.560,0.035
'0:06.716',-0.520,0.045
'0:06.718',-0.545,0.050
'0:06.720',-0.615,0.050
'0:06.722',-0.690,0.050
'0:06.724',-0.710,0.045
'0:06.726',-0.705,0.040
'0:06.728',-0.695,0.035
'0:06.730',-0.635,0.035
'0:06.732',-0.555,0.030
'0:06.734',-0.530,0.030
'0:06.736',-0.535,0.035
'0:06.738',-0.565,0.035
'0:06.740',-0.615,0.035
'0:06.742',-0.675,0.030
'0:06.744',-0.705,0.030
'0:06.746',-0.740,0.025
'0:06.748',-0.700,0.020
'0:06.750',-0.655,0.020
'0:06.752',-0.555,0.020
'0:06.754',-0.545,0.020
'0:06.756',-0.535,0.025
'0:06.758',-0.550,0.030
'0:06.760',-0.605,0.035
'0:06.762',-0.680,0.040
'0:06.764',-0.695,0.040
'0:06.766',-0.725,0.040
'0:06.768',-0.685,0.035
'0:06.770',-0.635,0.030
'0:06.772',-0.545,0.030
'0:06.774',-0.540,0.025
'0:06.776',-0.510,0.025
'0:06.778',-0.540,0.030
'0:06.780',-0.600,0.035
'0:06.782',-0.680,0.045
'0:06.784',-0.690,0.050
'0:06.786',-0.720,0.055
'0:06.788',-0.670,0.055
'0:06.790',-0.615,0.050
'0:06.792',-0.545,0.045
'0:06.794',-0.530,0.035
'0:06.796',-0.520,0.030
'0:06.798',-0.565,0.025
'0:06.800',-0.610,0.025
'0:06.802',-0.680,0.025
'0:06.804',-0.690,0.030
'0:06.806',-0.705,0.040
'0:06.808',-0.650,0.050
'0:06.810',-0.600,0.055
'0:06.812',-0.545,0.055
'0:06.814',-0.530,0.055
'0:06.816',-0.510,0.050
'0:06.818',-0.555,0.045
'0:06.820',-0.605,0.035
'0:06.822',-0.675,0.030
'0:06.824',-0.685,0.030
'0:06.826',-0.705,0.030
'0:06.828',-0.655,0.030
'0:06.830',-0.580,0.040
'0:06.832',-0.535,0.045
'0:06.834',-0.510,0.045
'0:06.836',-0.505,0.050
'0:06.838',-0.545,0.050
'0:06.840',-0.615,0.045
'0:06.842',-0.655,0.045
'0:06.844',-0.670,0.040
'0:06.846',-0.675,0.040
'0:06.848',-0.625,0.040
'0:06.850',-0.570,0.045
'0:06.852',-0.505,0.050
'0:06.854',-0.485,0.060
'0:06.856',-0.485,0.070
'0:06.858',-0.525,0.080
'0:06.860',-0.585,0.085
'0:06.862',-0.635,0.090
'0:06.864',-0.660,0.090
'0:06.866',-0.645,0.085
'0:06.868',-0.605,0.085
'0:06.870',-0.545,0.080
'0:06.872',-0.485,0.070
'0:06.874',-0.490,0.065
'0:06.876',-0.480,0.060
'0:06.878',-0.520,0.055
'0:06.880',-0.595,0.050
'0:06.882',-0.635,0.045
'0:06.884',-0.655,0.040
'0:06.886',-0.675,0.035
'0:06.888',-0.620,0.030
'0:06.890',-0.570,0.030
'0:06.892',-0.545,0.030
'0:06.894',-0.520,0.030
'0:06.896',-0.525,0.030
'0:06.898',-0.565,0.030
'0:06.900',-0.625,0.030
'0:06.902',-0.670,0.030
'0:06.904',-0.695,0.030
'0:06.906',-0.685,0.025
'0:06.908',-0.650,0.020
'0:06.910',-0.565,0.020
'0:06.912',-0.535,0.015
'0:06.914',-0.505,0.015
'0:06.916',-0.510,0.015
'0:06.918',-0.560,0.015
'0:06.920',-0.635,0.020
