'Elapsed time','ECG I','ECG I filtered'
'0:05.348',0.240,-0.055
'0:05.350',0.265,-0.055
'0:05.352',0.245,-0.060
'0:05.354',0.220,-0.065
'0:05.356',0.190,-0.070
'0:05.358',0.170,-0.075
'0:05.360',0.165,-0.080
'0:05.362',0.180,-0.080
'0:05.364',0.190,-0.075
'0:05.366',0.200,-0.070
'0:05.368',0.230,-0.065
'0:05.370',0.245,-0.055
'0:05.372',0.300,-0.045
'0:05.374',0.285,-0.035
'0:05.376',0.240,-0.030
'0:05.378',0.165,-0.035
'0:05.380',0.220,-0.040
'0:05.382',0.145,-0.055
'0:05.384',0.120,-0.070
'0:05.386',0.190,-0.080
'0:05.388',0.240,-0.090
'0:05.390',0.235,-0.090
'0:05.392',0.235,-0.085
'0:05.394',0.270,-0.075
'0:05.396',0.250,-0.055
'0:05.398',0.215,-0.040
'0:05.400',0.170,-0.030
'0:05.402',0.145,-0.025
'0:05.404',0.190,-0.025
'0:05.406',0.190,-0.030
'0:05.408',0.255,-0.040
'0:05.410',0.275,-0.050
'0:05.412',0.265,-0.060
'0:05.414',0.260,-0.065
'0:05.416',0.185,-0.060
'0:05.418',0.120,-0.050
'0:05.420',0.135,-0.040
'0:05.422',0.215,-0.030
'0:05.424',0.200,-0.025
'0:05.426',0.215,-0.020
'0:05.428',0.310,-0.020
'0:05.430',0.245,-0.025
'0:05.432',0.235,-0.025
'0:05.434',0.275,-0.030
'0:05.436',0.205,-0.035
'0:05.438',0.140,-0.030
'0:05.440',0.220,-0.025
'0:05.442',0.155,-0.020
'0:05.444',0.165,-0.015
'0:05.446',0.230,-0.010
'0:05.448',0.330,-0.005
'0:05.450',0.285,-0.010
'0:05.452',0.265,-0.010
'0:05.454',0.230,-0.015
'0:05.456',0.260,-0.020
'0:05.458',0.150,-0.025
'0:05.460',0.145,-0.025
'0:05.462',0.145,-0.025
'0:05.464',0.170,-0.025
'0:05.466',0.190,-0.020
'0:05.468',0.270,-0.020
'0:05.470',0.265,-0.025
'0:05.472',0.265,-0.025
'0:05.474',0.220,-0.030
'0:05.476',0.205,-0.035
'0:05.478',0.155,-0.045
'0:05.480',0.075,-0.050
'0:05.482',0.065,-0.060
'0:05.484',0.140,-0.065
'0:05.486',0.175,-0.075
'0:05.488',0.185,-0.080
'0:05.490',0.220,-0.085
'0:05.492',0.235,-0.090
'0:05.494',0.150,-0.090
'0:05.496',0.085,-0.090
'0:05.498',0.080,-0.085
'0:05.500',0.135,-0.075
'0:05.502',0.160,-0.070
'0:05.504',0.125,-0.065
'0:05.506',0.165,-0.060
'0:05.508',0.195,-0.060
'0:05.510',0.165,-0.065
'0:05.512',0.195,-0.075
'0:05.514',0.140,-0.080
'0:05.516',0.165,-0.090
'0:05.518',0.085,-0.100
'0:05.520',0.095,-0.105
'0:05.522',0.020,-0.105
'0:05.524',0.095,-0.100
'0:05.526',0.140,-0.095
'0:05.528',0.160,-0.085
'0:05.530',0.210,-0.080
'0:05.532',0.180,-0.075
'0:05.534',0.145,-0.075
'0:05.536',0.125,-0.075
'0:05.538',0.075,-0.075
'0:05.540',0.090,-0.080
'0:05.542',0.070,-0.085
'0:05.544',0.110,-0.085
'0:05.546',0.100,-0.085
'0:05.548',0.195,-0.085
'0:05.550',0.195,-0.075
'0:05.552',0.170,-0.065
'0:05.554',0.160,-0.045
'0:05.556',0.170,-0.015
'0:05.558',0.170,0.025
'0:05.560',0.270,0.080
'0:05.562',0.300,0.140
'0:05.564',0.430,0.205
'0:05.566',0.555,0.270
'0:05.568',0.595,0.330
'0:05.570',0.690,0.380
'0:05.572',0.735,0.405
'0:05.574',0.605,0.400
'0:05.576',0.525,0.370
'0:05.578',0.330,0.310
'0:05.580',0.315,0.225
'0:05.582',0.270,0.125
'0:05.584',0.295,0.020
'0:05.586',0.165,-0.085
'0:05.588',0.065,-0.170
'0:05.590',-0.115,-0.240
'0:05.592',-0.140,-0.280
'0:05.594',-0.190,-0.300
'0:05.596',-0.095,-0.305
'0:05.598',-0.110,-0.290
'0:05.600',-0.105,-0.270
'0:05.602',-0.135,-0.245
'0:05.604',-0.020,-0.220
'0:05.606',0.010,-0.200
'0:05.608',0.070,-0.185
'0:05.610',0.075,-0.170
'0:05.612',0.065,-0.160
'0:05.614',0.085,-0.145
'0:05.616',0.055,-0.135
'0:05.618',0.000,-0.120
'0:05.620',0.060,-0.105
'0:05.622',0.090,-0.090
'0:05.624',0.070,-0.075
'0:05.626',0.100,-0.065
'0:05.628',0.130,-0.055
'0:05.630',0.255,-0.050
'0:05.632',0.190,-0.040
'0:05.634',0.135,-0.035
'0:05.636',0.175,-0.030
'0:05.638',0.115,-0.020
'0:05.640',0.020,-0.020
'0:05.642',0.060,-0.015
'0:05.644',0.160,-0.015
'0:05.646',0.220,-0.020
'0:05.648',0.200,-0.025
'0:05.650',0.185,-0.035
'0:05.652',0.180,-0.040
'0:05.654',0.170,-0.045
'0:05.656',0.090,-0.050
'0:05.658',0.060,-0.050
'0:05.660',0.025,-0.045
'0:05.662',0.055,-0.040
'0:05.664',0.160,-0.040
'0:05.666',0.220,-0.035
'0:05.668',0.185,-0.035
'0:05.670',0.155,-0.040
'0:05.672',0.190,-0.045
'0:05.674',0.105,-0.050
'0:05.676',0.060,-0.055
'0:05.678',0.045,-0.055
'0:05.680',0.020,-0.055
'0:05.682',0.080,-0.050
'0:05.684',0.100,-0.040
'0:05.686',0.225,-0.030
'0:05.688',0.205,-0.020
'0:05.690',0.210,-0.010
'0:05.692',0.185,-0.005
'0:05.694',0.160,0.000
'0:05.696',0.070,0.000
'0:05.698',0.090,-0.005
'0:05.700',0.095,-0.005
'0:05.702',0.095,-0.010
'0:05.704',0.150,-0.010
'0:05.706',0.205,-0.010
'0:05.708',0.225,-0.005
'0:05.710',0.195,0.000
'0:05.712',0.150,0.000
'0:05.714',0.140,0.005
'0:05.716',0.085,0.005
'0:05.718',0.085,0.005
'0:05.720',0.090,0.005
'0:05.722',0.155,0.000
'0:05.724',0.185,0.000
'0:05.726',0.160,0.000
'0:05.728',0.195,0.000
'0:05.730',0.205,0.005
'0:05.732',0.205,0.010
'0:05.734',0.165,0.010
'0:05.736',0.140,0.015
'0:05.738',0.085,0.015
'0:05.740',0.090,0.015
'0:05.742',0.140,0.015
'0:05.744',0.145,0.015
'0:05.746',0.200,0.015
'0:05.748',0.245,0.015
'0:05.750',0.215,0.020
'0:05.752',0.210,0.025
'0:05.754',0.170,0.035
'0:05.756',0.120,0.045
'0:05.758',0.155,0.060
'0:05.760',0.135,0.070
'0:05.762',0.195,0.075
'0:05.764',0.190,0.080
'0:05.766',0.220,0.085
'0:05.768',0.305,0.085
'0:05.770',0.255,0.085
'0:05.772',0.215,0.085
'0:05.774',0.240,0.090
'0:05.776',0.185,0.095
'0:05.778',0.160,0.100
'0:05.780',0.170,0.105
'0:05.782',0.220,0.115
'0:05.784',0.250,0.125
'0:05.786',0.310,0.130
'0:05.788',0.325,0.135
'0:05.790',0.340,0.140
'0:05.792',0.300,0.145
'0:05.794',0.260,0.145
'0:05.796',0.235,0.150
'0:05.798',0.250,0.155
'0:05.800',0.240,0.160
'0:05.802',0.210,0.170
'0:05.804',0.300,0.175
'0:05.806',0.360,0.180
'0:05.808',0.370,0.180
'0:05.810',0.350,0.185
'0:05.812',0.295,0.180
'0:05.814',0.285,0.180
'0:05.816',0.215,0.180
'0:05.818',0.275,0.175
'0:05.820',0.210,0.175
'0:05.822',0.275,0.175
'0:05.824',0.295,0.175
'0:05.826',0.395,0.170
'0:05.828',0.335,0.170
'0:05.830',0.315,0.165
'0:05.832',0.260,0.160
'0:05.834',0.265,0.155
'0:05.836',0.190,0.150
'0:05.838',0.190,0.140
'0:05.840',0.195,0.135
'0:05.842',0.245,0.130
'0:05.844',0.245,0.120
'0:05.846',0.285,0.115
'0:05.848',0.265,0.105
'0:05.850',0.245,0.095
'0:05.852',0.190,0.080
'0:05.854',0.175,0.065
'0:05.856',0.080,0.050
'0:05.858',0.045,0.035
'0:05.860',0.050,0.020
'0:05.862',0.080,0.015
'0:05.864',0.160,0.005
'0:05.866',0.180,0.005
'0:05.868',0.140,0.000
'0:05.870',0.165,0.000
'0:05.872',0.105,-0.005
'0:05.874',0.090,-0.010
'0:05.876',-0.010,-0.015
'0:05.878',-0.025,-0.020
'0:05.880',0.035,-0.025
'0:05.882',0.095,-0.030
'0:05.884',0.060,-0.035
'0:05.886',0.075,-0.035
'0:05.888',0.150,-0.035
'0:05.890',0.145,-0.035
'0:05.892',0.095,-0.035
'0:05.894',0.050,-0.035
'0:05.896',-0.025,-0.035
'0:05.898',-0.030,-0.040
'0:05.900',-0.040,-0.040
'0:05.902',0.060,-0.045
'0:05.904',0.075,-0.045
'0:05.906',0.110,-0.050
'0:05.908',0.110,-0.050
'0:05.910',0.095,-0.050
'0:05.912',0.015,-0.050
'0:05.914',0.050,-0.050
'0:05.916',-0.015,-0.050
'0:05.918',-0.065,-0.055
'0:05.920',-0.035,-0.060
'0:05.922',0.010,-0.070
'0:05.924',0.030,-0.075
'0:05.926',0.085,-0.075
'0:05.928',0.055,-0.075
'0:05.930',0.090,-0.075
'0:05.932',0.050,-0.070
'0:05.934',0.015,-0.060
'0:05.936',0.005,-0.055
'0:05.938',-0.025,-0.045
'0:05.940',-0.040,-0.045
'0:05.942',-0.015,-0.045
'0:05.944',0.055,-0.050
'0:05.946',0.075,-0.055
'0:05.948',0.105,-0.055
'0:05.950',0.075,-0.060
'0:05.952',0.030,-0.060
'0:05.954',-0.010,-0.060
'0:05.956',-0.025,-0.055
'0:05.958',-0.010,-0.050
'0:05.960',-0.010,-0.050
'0:05.962',-0.010,-0.045
'0:05.964',0.025,-0.045
'0:05.966',0.075,-0.050
'0:05.968',0.150,-0.055
'0:05.970',0.065,-0.060
'0:05.972',-0.010,-0.060
'0:05.974',-0.010,-0.060
'0:05.976',-0.020,-0.060
'0:05.978',-0.025,-0.050
'0:05.980',-0.030,-0.045
'0:05.982',0.035,-0.035
'0:05.984',0.090,-0.025
'0:05.986',0.100,-0.020
'0:05.988',0.110,-0.020
'0:05.990',0.080,-0.025
'0:05.992',0.040,-0.030
'0:05.994',-0.030,-0.035
'0:05.996',-0.045,-0.040
'0:05.998',-0.040,-0.045
'0:06.000',0.005,-0.050
'0:06.002',0.060,-0.050
'0:06.004',0.095,-0.045
'0:06.006',0.045,-0.045
'0:06.008',0.070,-0.040
'0:06.010',0.070,-0.035
'0:06.012',0.040,-0.030
'0:06.014',0.035,-0.025
'0:06.016',-0.025,-0.020
'0:06.018',0.015,-0.015
'0:06.020',-0.015,-0.015
'0:06.022',0.040,-0.010
'0:06.024',0.115,-0.010
'0:06.026',0.130,-0.010
'0:06.028',0.090,-0.010
'0:06.030',0.040,-0.015
'0:06.032',0.025,-0.025
'0:06.034',0.005,-0.030
'0:06.036',-0.055,-0.040
'0:06.038',-0.070,-0.040
'0:06.040',-0.030,-0.040
'0:06.042',0.075,-0.035
'0:06.044',0.100,-0.030
'0:06.046',0.095,-0.020
'0:06.048',0.085,-0.010
'0:06.050',0.065,-0.005
'0:06.052',0.025,-0.005
'0:06.054',-0.020,-0.005
'0:06.056',-0.040,-0.010
'0:06.058',-0.005,-0.020
'0:06.060',-0.005,-0.030
'0:06.062',-0.005,-0.035
'0:06.064',0.070,-0.040
'0:06.066',0.095,-0.035
'0:06.068',0.130,-0.030
'0:06.070',0.060,-0.015
'0:06.072',0.050,-0.005
'0:06.074',0.000,0.005
'0:06.076',-0.060,0.010
'0:06.078',-0.020,0.015
'0:06.080',0.055,0.010
'0:06.082',0.085,0.005
'0:06.084',0.075,-0.005
'0:06.086',0.085,-0.010
'0:06.088',0.085,-0.015
'0:06.090',0.065,-0.020
'0:06.092',0.025,-0.020
'0:06.094',0.010,-0.015
'0:06.096',0.000,-0.010
'0:06.098',-0.010,-0.005
'0:06.100',-0.030,0.000
'0:06.102',0.010,0.000
'0:06.104',0.105,-0.005
'0:06.106',0.110,-0.010
'0:06.108',0.095,-0.020
'0:06.110',0.070,-0.025
'0:06.112',-0.050,-0.035
'0:06.114',-0.060,-0.040
'0:06.116',-0.020,-0.045
'0:06.118',-0.050,-0.040
'0:06.120',-0.025,-0.035
'0:06.122',0.040,-0.030
'0:06.124',0.080,-0.020
'0:06.126',0.130,-0.010
'0:06.128',0.090,-0.005
'0:06.130',0.075,-0.005
'0:06.132',0.030,-0.005
'0:06.134',-0.025,-0.010
'0:06.136',-0.080,-0.020
'0:06.138',-0.065,-0.025
'0:06.140',-0.035,-0.035
'0:06.142',0.015,-0.035
'0:06.144',0.090,-0.035
'0:06.146',0.090,-0.025
'0:06.148',0.090,-0.020
'0:06.150',0.035,-0.005
'0:06.152',0.070,0.000
'0:06.154',-0.050,0.010
'0:06.156',-0.020,0.010
'0:06.158',0.005,0.010
'0:06.160',0.035,0.005
'0:06.162',0.015,-0.005
'0:06.164',0.065,-0.010
'0:06.166',0.050,-0.015
'0:06.168',0.040,-0.015
'0:06.170',0.095,-0.010
'0:06.172',0.035,-0.005
'0:06.174',-0.045,0.000
'0:06.176',-0.075,0.010
'0:06.178',-0.010,0.010
'0:06.180',0.045,0.015
'0:06.182',0.035,0.010
'0:06.184',0.085,0.005
'0:06.186',0.100,-0.005
'0:06.188',0.070,-0.010
'0:06.190',0.035,-0.015
'0:06.192',-0.030,-0.020
'0:06.194',-0.055,-0.015
'0:06.196',-0.065,-0.010
'0:06.198',-0.020,0.000
'0:06.200',0.030,0.010
'0:06.202',0.055,0.015
'0:06.204',0.125,0.025
'0:06.206',0.125,0.025
'0:06.208',0.100,0.025
'0:06.210',0.050,0.025
'0:06.212',-0.035,0.020
'0:06.214',-0.070,0.015
'0:06.216',-0.020,0.010
'0:06.218',-0.010,0.005
'0:06.220',-0.005,0.000
'0:06.222',0.040,0.005
'0:06.224',0.130,0.005
'0:06.226',0.155,0.010
'0:06.228',0.085,0.015
'0:06.230',0.070,0.020
'0:06.232',0.025,0.020
'0:06.234',-0.010,0.025
'0:06.236',-0.030,0.025
'0:06.238',-0.100,0.025
'0:06.240',0.040,0.030
'0:06.242',0.110,0.030
'0:06.244',0.140,0.030
'0:06.246',0.150,0.035
'0:06.248',0.165,0.040
'0:06.250',0.040,0.045
'0:06.252',0.055,0.050
'0:06.254',0.035,0.055
'0:06.256',-0.020,0.055
'0:06.258',0.025,0.055
'0:06.260',0.090,0.050
'0:06.262',0.095,0.040
'0:06.264',0.110,0.035
'0:06.266',0.145,0.025
'0:06.268',0.095,0.020
'0:06.270',0.045,0.015
'0:06.272',-0.070,0.010
'0:06.274',-0.070,0.005
'0:06.276',-0.065,0.005
'0:06.278',0.005,0.005
'0:06.280',0.055,0.005
'0:06.282',0.100,0.005
'0:06.284',0.070,0.000
'0:06.286',0.050,-0.005
'0:06.288',0.040,-0.015
'0:06.290',-0.030,-0.020
'0:06.292',-0.070,-0.030
'0:06.294',-0.085,-0.035
'0:06.296',-0.025,-0.040
'0:06.298',-0.065,-0.045
'0:06.300',-0.030,-0.045
'0:06.302',0.045,-0.045
'0:06.304',0.065,-0.045
'0:06.306',0.035,-0.040
'0:06.308',0.020,-0.035
'0:06.310',0.000,-0.030
'0:06.312',-0.030,-0.020
'0:06.314',-0.050,-0.015
'0:06.316',-0.025,-0.010
'0:06.318',-0.030,0.000
'0:06.320',0.040,0.000
'0:06.322',0.085,0.000
'0:06.324',0.100,0.000
'0:06.326',0.070,-0.005
'0:06.328',-0.015,-0.010
'0:06.330',-0.010,-0.020
'0:06.332',-0.070,-0.025
'0:06.334',-0.055,-0.030
'0:06.336',-0.060,-0.035
'0:06.338',-0.050,-0.035
'0:06.340',0.010,-0.030
'0:06.342',0.060,-0.030
'0:06.344',0.065,-0.030
'0:06.346',0.030,-0.030
'0:06.348',0.030,-0.030
'0:06.350',0.010,-0.040
'0:06.352',-0.110,-0.045
'0:06.354',-0.095,-0.050
'0:06.356',-0.080,-0.055
'0:06.358',-0.050,-0.055
'0:06.360',-0.040,-0.045
'0:06.362',0.040,-0.025
'0:06.364',0.095,0.010
'0:06.366',0.180,0.050
'0:06.368',0.165,0.105
'0:06.370',0.210,0.170
'0:06.372',0.225,0.235
'0:06.374',0.285,0.300
'0:06.376',0.345,0.355
'0:06.378',0.455,0.395
'0:06.380',0.520,0.415
'0:06.382',0.535,0.410
'0:06.384',0.430,0.385
'0:06.386',0.305,0.330
'0:06.388',0.265,0.260
'0:06.390',0.185,0.170
'0:06.392',0.080,0.080
'0:06.394',-0.020,-0.015
'0:06.396',-0.135,-0.095
'0:06.398',-0.265,-0.165
'0:06.400',-0.250,-0.215
'0:06.402',-0.165,-0.245
'0:06.404',-0.180,-0.260
'0:06.406',-0.145,-0.260
'0:06.408',-0.155,-0.245
'0:06.410',-0.210,-0.230
'0:06.412',-0.265,-0.210
'0:06.414',-0.260,-0.195
'0:06.416',-0.250,-0.175
'0:06.418',-0.145,-0.160
'0:06.420',-0.115,-0.145
'0:06.422',-0.005,-0.130
'0:06.424',-0.015,-0.115
'0:06.426',-0.010,-0.100
'0:06.428',-0.025,-0.080
'0:06.430',0.005,-0.060
'0:06.432',-0.085,-0.045
'0:06.434',-0.045,-0.030
'0:06.436',-0.065,-0.020
'0:06.438',-0.010,-0.015
'0:06.440',0.000,-0.010
'0:06.442',0.085,-0.010
'0:06.444',0.115,-0.010
'0:06.446',0.080,-0.010
'0:06.448',0.035,-0.010
'0:06.450',-0.050,-0.005
'0:06.452',-0.035,0.000
'0:06.454',0.010,0.010
'0:06.456',0.020,0.020
'0:06.458',0.010,0.030
'0:06.460',0.030,0.035
'0:06.462',0.140,0.040
'0:06.464',0.135,0.045
'0:06.466',0.110,0.045
'0:06.468',0.075,0.040
'0:06.470',0.030,0.030
'0:06.472',-0.025,0.025
'0:06.474',-0.040,0.015
'0:06.476',-0.005,0.010
'0:06.478',0.020,0.000
'0:06.480',0.020,0.000
'0:06.482',0.075,-0.005
'0:06.484',0.095,0.000
'0:06.486',0.130,0.000
'0:06.488',0.060,0.005
'0:06.490',0.015,0.010
'0:06.492',0.010,0.010
'0:06.494',0.000,0.010
'0:06.496',0.000,0.010
'0:06.498',0.005,0.010
'0:06.500',0.035,0.005
'0:06.502',0.095,0.005
'0:06.504',0.140,0.000
'0:06.506',0.095,0.000
'0:06.508',0.035,0.005
'0:06.510',0.035,0.010
'0:06.512',0.020,0.020
'0:06.514',0.020,0.025
'0:06.516',0.020,0.035
'0:06.518',0.040,0.040
'0:06.520',0.070,0.035
'0:06.522',0.100,0.035
'0:06.524',0.150,0.025
'0:06.526',0.160,0.020
'0:06.528',0.045,0.015
'0:06.530',0.045,0.015
'0:06.532',0.050,0.015
'0:06.534',0.005,0.025
'0:06.536',-0.005,0.035
'0:06.538',0.075,0.050
'0:06.540',0.130,0.060
'0:06.542',0.185,0.065
'0:06.544',0.195,0.070
'0:06.546',0.160,0.065
'0:06.548',0.080,0.060
'0:06.550',0.040,0.055
'0:06.552',0.045,0.050
'0:06.554',0.050,0.050
'0:06.556',0.060,0.050
'0:06.558',0.100,0.060
'0:06.560',0.175,0.070
'0:06.562',0.190,0.080
'0:06.564',0.165,0.090
'0:06.566',0.185,0.095
'0:06.568',0.155,0.100
'0:06.570',0.070,0.100
'0:06.572',0.085,0.095
'0:06.574',0.075,0.095
'0:06.576',0.140,0.095
'0:06.578',0.150,0.100
'0:06.580',0.185,0.105
'0:06.582',0.225,0.115
'0:06.584',0.260,0.130
'0:06.586',0.235,0.140
'0:06.588',0.215,0.155
'0:06.590',0.150,0.165
'0:06.592',0.110,0.170
'0:06.594',0.155,0.170
'0:06.596',0.195,0.175
'0:06.598',0.230,0.170
'0:06.600',0.290,0.170
'0:06.602',0.290,0.175
'0:06.604',0.315,0.180
'0:06.606',0.285,0.190
'0:06.608',0.260,0.200
'0:06.610',0.190,0.210
'0:06.612',0.215,0.220
'0:06.614',0.245,0.230
'0:06.616',0.275,0.235
'0:06.618',0.285,0.235
'0:06.620',0.335,0.235
'0:06.622',0.335,0.230
'0:06.624',0.345,0.225
'0:06.626',0.325,0.220
'0:06.628',0.265,0.210
'0:06.630',0.230,0.205
'0:06.632',0.180,0.205
'0:06.634',0.170,0.200
'0:06.636',0.195,0.195
'0:06.638',0.205,0.190
'0:06.640',0.310,0.180
'0:06.642',0.315,0.175
'0:06.644',0.260,0.165
'0:06.646',0.260,0.155
'0:06.648',0.240,0.145
'0:06.650',0.140,0.140
'0:06.652',0.115,0.130
'0:06.654',0.110,0.125
'0:06.656',0.145,0.120
'0:06.658',0.165,0.110
'0:06.660',0.225,0.105
'0:06.662',0.190,0.095
'0:06.664',0.205,0.080
'0:06.666',0.170,0.065
'0:06.668',0.140,0.050
'0:06.670',0.025,0.035
'0:06.672',0.040,0.020
'0:06.674',-0.030,0.010
'0:06.676',0.040,0.000
'0:06.678',0.075,-0.005
'0:06.680',0.130,-0.010
'0:06.682',0.115,-0.015
'0:06.684',0.090,-0.020
'0:06.686',0.065,-0.025
'0:06.688',0.000,-0.025
'0:06.690',-0.015,-0.030
'0:06.692',-0.015,-0.030
'0:06.694',0.015,-0.030
'0:06.696',0.020,-0.030
'0:06.698',0.020,-0.030
'0:06.700',0.100,-0.030
'0:06.702',0.125,-0.030
'0:06.704',0.135,-0.035
'0:06.706',0.020,-0.040
'0:06.708',0.010,-0.050
'0:06.710',-0.080,-0.060
'0:06.712',-0.050,-0.070
'0:06.714',-0.030,-0.075
'0:06.716',-0.035,-0.080
'0:06.718',0.000,-0.085
'0:06.720',0.055,-0.085
'0:06.722',0.050,-0.080
'0:06.724',0.050,-0.075
'0:06.726',0.035,-0.065
'0:06.728',0.025,-0.055
'0:06.730',-0.035,-0.050
'0:06.732',0.005,-0.045
'0:06.734',0.010,-0.045
'0:06.736',-0.035,-0.045
'0:06.738',0.030,-0.055
'0:06.740',0.085,-0.065
'0:06.742',0.050,-0.075
'0:06.744',0.050,-0.085
'0:06.746',0.035,-0.095
'0:06.748',0.005,-0.095
'0:06.750',-0.080,-0.090
'0:06.752',-0.075,-0.080
'0:06.754',-0.075,-0.070
'0:06.756',0.040,-0.060
'0:06.758',0.060,-0.050
'0:06.760',0.075,-0.045
'0:06.762',0.085,-0.045
'0:06.764',0.065,-0.045
'0:06.766',0.030,-0.055
'0:06.768',-0.020,-0.060
'0:06.770',-0.090,-0.070
'0:06.772',-0.080,-0.070
'0:06.774',-0.030,-0.075
'0:06.776',0.100,-0.075
'0:06.778',0.055,-0.070
'0:06.780',0.065,-0.065
'0:06.782',0.080,-0.060
'0:06.784',0.070,-0.060
'0:06.786',-0.010,-0.055
'0:06.788',-0.015,-0.060
'0:06.790',-0.040,-0.060
'0:06.792',-0.050,-0.060
'0:06.794',-0.030,-0.065
'0:06.796',0.005,-0.065
'0:06.798',0.070,-0.060
'0:06.800',0.095,-0.060
'0:06.802',0.095,-0.055
'0:06.804',0.100,-0.045
'0:06.806',0.045,-0.040
'0:06.808',0.010,-0.035
'0:06.810',-0.020,-0.030
'0:06.812',-0.045,-0.030
'0:06.814',0.005,-0.030
'0:06.816',0.075,-0.035
'0:06.818',0.120,-0.040
'0:06.820',0.095,-0.045
'0:06.822',0.065,-0.055
'0:06.824',0.085,-0.060
'0:06.826',0.050,-0.060
'0:06.828',-0.020,-0.060
'0:06.830',-0.035,-0.055
'0:06.832',-0.010,-0.045
'0:06.834',0.015,-0.035
'0:06.836',0.040,-0.030
'0:06.838',0.145,-0.025
'0:06.840',0.130,-0.025
'0:06.842',0.095,-0.030
'0:06.844',0.095,-0.035
'0:06.846',0.000,-0.045
'0:06.848',0.010,-0.055
'0:06.850',0.000,-0.065
'0:06.852',-0.060,-0.065
'0:06.854',-0.035,-0.065
'0:06.856',0.100,-0.055
'0:06.858',0.115,-0.045
'0:06.860',0.100,-0.035
'0:06.862',0.060,-0.025
'0:06.864',0.095,-0.020
'0:06.866',0.070,-0.020
'0:06.868',0.020,-0.025
'0:06.870',-0.020,-0.035
'0:06.872',-0.025,-0.045
'0:06.874',0.020,-0.060
'0:06.876',0.045,-0.070
'0:06.878',0.095,-0.075
'0:06.880',0.050,-0.075
'0:06.882',0.105,-0.075
'0:06.884',0.060,-0.070
'0:06.886',0.020,-0.065
'0:06.888',-0.015,-0.055
'0:06.890',-0.020,-0.050
'0:06.892',-0.010,-0.045
'0:06.894',0.015,-0.045
'0:06.896',0.030,-0.050
'0:06.898',0.115,-0.055
'0:06.900',0.080,-0.060
'0:06.902',0.070,-0.070
'0:06.904',0.080,-0.080
'0:06.906',-0.005,-0.085
'0:06.908',-0.020,-0.090
'0:06.910',-0.020,-0.095
'0:06.912',-0.080,-0.095
'0:06.914',0.000,-0.090
'0:06.916',0.035,-0.085
'0:06.918',0.130,-0.080
'0:06.920',0.100,-0.070
'0:06.922',0.050,-0.065
'0:06.924',0.050,-0.060
'0:06.926',0.045,-0.055
'0:06.928',0.005,-0.055
'0:06.930',-0.025,-0.055
'0:06.932',-0.025,-0.055
'0:06.934',-0.005,-0.060
'0:06.936',0.015,-0.060
'0:06.938',0.115,-0.065
'0:06.940',0.155,-0.070
'0:06.942',0.075,-0.075
'0:06.944',0.060,-0.075
'0:06.946',0.030,-0.075
'0:06.948',-0.005,-0.075
'0:06.950',0.005,-0.075
'0:06.952',-0.005,-0.075
'0:06.954',0.020,-0.075
'0:06.956',0.030,-0.070
'0:06.958',0.055,-0.070
'0:06.960',0.075,-0.065
'0:06.962',0.125,-0.065
'0:06.964',0.075,-0.065
'0:06.966',0.030,-0.065
'0:06.968',-0.030,-0.060
'0:06.970',0.010,-0.060
'0:06.972',-0.020,-0.060
'0:06.974',0.030,-0.060
'0:06.976',0.080,-0.060
'0:06.978',0.110,-0.060
'0:06.980',0.100,-0.060
'0:06.982',0.105,-0.060
'0:06.984',0.045,-0.065
'0:06.986',0.005,-0.065
'0:06.988',-0.060,-0.065
'0:06.990',0.010,-0.065
'0:06.992',-0.005,-0.070
'0:06.994',0.005,-0.070
'0:06.996',0.045,-0.070
'0:06.998',0.095,-0.065
'0:07.000',0.125,-0.060
'0:07.002',0.130,-0.055
'0:07.004',0.110,-0.045
'0:07.006',0.075,-0.035
'0:07.008',0.020,-0.025
'0:07.010',0.065,-0.015
'0:07.012',0.055,-0.005
'0:07.014',0.095,-0.005
'0:07.016',0.080,-0.005
'0:07.018',0.155,-0.010
'0:07.020',0.155,-0.015
'0:07.022',0.115,-0.025
'0:07.024',0.095,-0.030
'0:07.026',0.130,-0.030
'0:07.028',0.075,-0.035
'0:07.030',0.000,-0.035
'0:07.032',-0.005,-0.030
'0:07.034',0.075,-0.030
'0:07.036',0.075,-0.030
'0:07.038',0.140,-0.030
'0:07.040',0.115,-0.030
'0:07.042',0.210,-0.035
'0:07.044',0.085,-0.040
'0:07.046',0.035,-0.045
'0:07.048',-0.020,-0.045
'0:07.050',0.000,-0.050
'0:07.052',0.030,-0.055
'0:07.054',0.035,-0.060
'0:07.056',0.040,-0.070
'0:07.058',0.085,-0.075
'0:07.060',0.070,-0.085
'0:07.062',0.120,-0.095
'0:07.064',0.050,-0.100
'0:07.066',-0.030,-0.100
'0:07.068',-0.065,-0.100
'0:07.070',-0.040,-0.095
'0:07.072',0.005,-0.090
'0:07.074',0.025,-0.080
'0:07.076',0.075,-0.075
'0:07.078',0.105,-0.070
'0:07.080',0.085,-0.065
'0:07.082',0.095,-0.065
'0:07.084',0.040,-0.070
'0:07.086',0.010,-0.075
'0:07.088',0.015,-0.080
'0:07.090',-0.010,-0.080
'0:07.092',0.030,-0.085
'0:07.094',-0.015,-0.085
'0:07.096',0.035,-0.085
'0:07.098',0.115,-0.080
'0:07.100',0.105,-0.080
'0:07.102',0.090,-0.080
'0:07.104',0.030,-0.080
'0:07.106',0.000,-0.085
